window_start,window_end,n_members,subsample_fraction,dominant_iau,dominant_iau_fraction,sporadic_fraction,q_med,e_med,i_med,peri_med,node_med,vgeo_med,thr_d_sh,thr_d_d,thr_d_h
340.0,342.0,4260,0.659,,0.0,0.931,0.7939,0.8057,20.393,207.228,340.57,31.484,0.1877,0.09251,0.1581
340.0,342.0,51,0.659,,0.0,1.0,0.5191,0.9385,60.941,89.357,160.961,41.935,0.1877,0.09251,0.1581
340.0,342.0,8,0.659,,0.0,1.0,0.2719,0.8888,172.288,301.875,340.744,60.372,0.1877,0.09251,0.1581
340.0,342.0,20,0.659,,0.0,1.0,0.8082,0.8884,45.139,51.847,161.031,31.645,0.1877,0.09251,0.1581
340.0,342.0,15,0.659,,0.0,1.0,0.8442,0.8998,159.595,132.798,340.753,68.467,0.1877,0.09251,0.1581
340.0,342.0,52,0.659,,0.0,1.0,0.9819,0.8357,163.825,337.188,160.942,69.657,0.1877,0.09251,0.1581
340.0,342.0,11,0.659,,0.0,1.0,0.8879,0.9168,106.778,140.982,340.578,56.936,0.1877,0.09251,0.1581
340.0,342.0,21,0.659,,0.0,1.0,0.9544,0.8189,158.508,157.238,341.447,69.264,0.1877,0.09251,0.1581
340.0,342.0,8,0.659,,0.0,1.0,0.9898,0.9318,60.968,179.431,161.264,37.739,0.1877,0.09251,0.1581
340.0,342.0,10,0.659,,0.0,1.0,0.3126,0.9681,153.923,66.772,341.212,62.117,0.1877,0.09251,0.1581
340.0,342.0,8,0.659,,0.0,1.0,0.544,0.9335,166.252,93.708,340.308,65.689,0.1877,0.09251,0.1581
340.0,342.0,18,0.659,,0.0,1.0,0.537,0.9576,127.727,93.867,341.182,60.665,0.1877,0.09251,0.1581
340.0,342.0,13,0.659,,0.0,1.0,0.6414,0.9552,150.149,106.322,340.904,66.14,0.1877,0.09251,0.1581
340.0,342.0,25,0.659,,0.0,1.0,0.6797,0.9858,141.497,292.353,161.18,65.423,0.1877,0.09251,0.1581
341.0,343.0,5647,0.6897,,0.0,0.941,0.8014,0.8385,46.733,191.745,341.422,37.955,0.21815,0.10215,0.23824
341.0,343.0,13,0.6897,,0.0,1.0,0.0986,0.985,143.545,144.723,162.231,56.895,0.21815,0.10215,0.23824
341.0,343.0,12,0.6897,,0.0,1.0,0.1731,0.9838,149.782,311.717,342.335,59.298,0.21815,0.10215,0.23824
341.0,343.0,12,0.6897,,0.0,1.0,0.4324,0.966,74.69,80.908,341.927,46.661,0.21815,0.10215,0.23824
341.0,343.0,13,0.6897,,0.0,1.0,0.4767,0.9382,156.398,85.159,341.823,64.671,0.21815,0.10215,0.23824
341.0,343.0,9,0.6897,,0.0,1.0,0.8988,0.8036,75.373,39.477,161.539,42.577,0.21815,0.10215,0.23824
342.0,344.0,5323,0.7165,,0.0,0.946,0.8008,0.8298,38.523,196.866,342.427,36.337,0.17795,0.10047,0.22484
342.0,344.0,12,0.7165,,0.0,1.0,0.0987,0.9892,142.546,144.408,163.301,57.055,0.17795,0.10047,0.22484
342.0,344.0,9,0.7165,,0.0,1.0,0.9627,0.6418,47.917,22.071,163.579,29.015,0.17795,0.10047,0.22484
342.0,344.0,22,0.7165,,0.0,1.0,0.98,0.9244,99.59,346.195,163.266,54.809,0.17795,0.10047,0.22484
342.0,344.0,49,0.7165,,0.0,1.0,0.517,0.958,139.9,91.037,343.259,63.261,0.17795,0.10047,0.22484
342.0,344.0,11,0.7165,,0.0,1.0,0.987,0.952,90.989,7.661,163.044,50.945,0.17795,0.10047,0.22484
342.0,344.0,15,0.7165,,0.0,1.0,0.6766,0.9114,118.981,109.171,342.677,59.567,0.17795,0.10047,0.22484
342.0,344.0,9,0.7165,,0.0,1.0,0.9187,0.8599,115.019,326.758,162.933,59.577,0.17795,0.10047,0.22484
342.0,344.0,11,0.7165,,0.0,1.0,0.9308,0.9001,173.697,152.006,342.673,70.472,0.17795,0.10047,0.22484
342.0,344.0,10,0.7165,,0.0,1.0,0.8497,0.8818,98.102,133.994,342.573,53.892,0.17795,0.10047,0.22484
343.0,345.0,5655,0.6509,,0.0,0.956,0.8067,0.8365,45.83,189.659,343.458,37.625,0.26151,0.10851,0.21539
343.0,345.0,33,0.6509,,0.0,1.0,0.6534,0.9511,146.566,286.956,164.169,65.19,0.26151,0.10851,0.21539
343.0,345.0,8,0.6509,,0.0,1.0,0.9884,0.9284,61.353,353.122,164.611,37.906,0.26151,0.10851,0.21539
343.0,345.0,15,0.6509,,0.0,1.0,0.8096,0.908,70.172,308.119,164.463,41.473,0.26151,0.10851,0.21539
343.0,345.0,16,0.6509,,0.0,1.0,0.1068,0.9724,159.04,324.422,344.4,57.03,0.26151,0.10851,0.21539
344.0,346.0,5466,0.5854,,0.0,0.958,0.8104,0.8418,45.902,187.71,344.261,38.578,0.20453,0.08616,0.20942
344.0,346.0,14,0.5854,,0.0,1.0,0.1148,0.9842,154.132,322.057,344.415,57.993,0.20453,0.08616,0.20942
344.0,346.0,11,0.5854,,0.0,1.0,0.3322,0.9583,154.856,69.432,344.933,62.297,0.20453,0.08616,0.20942
344.0,346.0,12,0.5854,,0.0,1.0,0.3197,0.9494,101.121,293.774,345.377,53.308,0.20453,0.08616,0.20942
344.0,346.0,30,0.5854,,0.0,1.0,0.5043,0.9734,126.182,90.626,345.186,60.539,0.20453,0.08616,0.20942
344.0,346.0,8,0.5854,,0.0,1.0,0.0801,0.9909,151.828,147.797,165.042,56.924,0.20453,0.08616,0.20942
344.0,346.0,11,0.5854,,0.0,1.0,0.5648,0.8593,71.584,94.391,345.427,43.472,0.20453,0.08616,0.20942
344.0,346.0,8,0.5854,,0.0,1.0,0.8507,0.8824,69.867,313.646,164.811,41.741,0.20453,0.08616,0.20942
345.0,347.0,5410,0.6189,,0.0,0.954,0.8204,0.8338,43.638,186.378,345.263,37.219,0.24023,0.08388,0.22279
345.0,347.0,37,0.6189,,0.0,1.0,0.2276,0.9684,44.543,124.289,166.004,41.773,0.24023,0.08388,0.22279
345.0,347.0,10,0.6189,,0.0,1.0,0.3668,0.9278,162.818,72.112,345.865,62.943,0.24023,0.08388,0.22279
345.0,347.0,12,0.6189,,0.0,1.0,0.4292,0.9238,67.453,101.347,166.103,43.494,0.24023,0.08388,0.22279
345.0,347.0,21,0.6189,,0.0,1.0,0.5023,0.9715,123.231,90.414,345.717,59.628,0.24023,0.08388,0.22279
345.0,347.0,9,0.6189,,0.0,1.0,0.5734,0.8432,69.477,94.391,345.546,43.237,0.24023,0.08388,0.22279
346.0,348.0,5257,0.6959,,0.0,0.947,0.8186,0.8261,40.837,188.264,346.398,36.974,0.21386,0.09734,0.17312
346.0,348.0,18,0.6959,,0.0,1.0,0.5961,0.9244,140.221,99.275,346.762,62.827,0.21386,0.09734,0.17312
346.0,348.0,12,0.6959,,0.0,1.0,0.3815,0.9809,154.373,72.909,347.021,63.278,0.21386,0.09734,0.17312
346.0,348.0,13,0.6959,,0.0,1.0,0.7341,0.9123,55.781,63.029,166.989,37.283,0.21386,0.09734,0.17312
346.0,348.0,8,0.6959,,0.0,1.0,0.9879,0.9495,59.086,352.325,166.154,36.996,0.21386,0.09734,0.17312
346.0,348.0,23,0.6959,,0.0,1.0,0.7022,0.9366,136.356,293.137,166.943,64.517,0.21386,0.09734,0.17312
346.0,348.0,16,0.6959,,0.0,1.0,0.992,0.8707,86.184,9.44,167.118,49.016,0.21386,0.09734,0.17312
346.0,348.0,18,0.6959,,0.0,1.0,0.3696,0.9422,128.338,74.071,346.532,59.509,0.21386,0.09734,0.17312
346.0,348.0,8,0.6959,,0.0,1.0,0.9112,0.8871,88.922,325.441,167.355,50.168,0.21386,0.09734,0.17312
346.0,348.0,10,0.6959,,0.0,1.0,0.8803,0.9009,117.375,319.235,166.609,60.973,0.21386,0.09734,0.17312
346.0,348.0,33,0.6959,,0.0,1.0,0.4578,0.9604,67.819,98.617,167.156,43.607,0.21386,0.09734,0.17312
347.0,349.0,5197,0.7077,,0.0,0.947,0.8093,0.8261,36.265,192.801,347.397,35.681,0.23915,0.10453,0.16905
347.0,349.0,53,0.7077,,0.0,1.0,0.4794,0.9593,66.565,93.26,167.974,43.118,0.23915,0.10453,0.16905
347.0,349.0,15,0.7077,,0.0,1.0,0.766,0.9274,46.777,58.314,168.173,33.209,0.23915,0.10453,0.16905
347.0,349.0,26,0.7077,,0.0,1.0,0.7131,0.9162,146.025,294.351,168.212,65.674,0.23915,0.10453,0.16905
347.0,349.0,17,0.7077,,0.0,1.0,0.8596,0.9151,62.144,43.955,168.037,39.266,0.23915,0.10453,0.16905
347.0,349.0,13,0.7077,,0.0,1.0,0.8694,0.8948,86.867,42.785,167.945,49.211,0.23915,0.10453,0.16905
347.0,349.0,12,0.7077,,0.0,1.0,0.5309,0.9515,155.712,91.68,348.097,65.291,0.23915,0.10453,0.16905
347.0,349.0,11,0.7077,,0.0,1.0,0.9925,0.9258,87.701,355.72,167.982,49.754,0.23915,0.10453,0.16905
347.0,349.0,9,0.7077,,0.0,1.0,0.4793,0.9788,127.733,87.806,348.442,61.284,0.23915,0.10453,0.16905
347.0,349.0,9,0.7077,,0.0,1.0,0.5912,0.9726,104.823,100.076,347.572,55.662,0.23915,0.10453,0.16905
347.0,349.0,8,0.7077,,0.0,1.0,0.1598,0.978,151.436,313.906,347.757,58.915,0.23915,0.10453,0.16905
347.0,349.0,8,0.7077,,0.0,1.0,0.3794,0.9809,156.11,73.667,347.552,63.229,0.23915,0.10453,0.16905
348.0,350.0,5301,0.6818,,0.0,0.937,0.8042,0.8313,41.873,191.587,348.319,37.208,0.24251,0.11157,0.17707
348.0,350.0,8,0.6818,,0.0,1.0,0.4876,0.9791,127.871,88.599,348.966,60.926,0.24251,0.11157,0.17707
348.0,350.0,96,0.6818,,0.0,1.0,0.5822,0.9345,62.864,81.616,169.021,41.223,0.24251,0.11157,0.17707
348.0,350.0,54,0.6818,,0.0,1.0,0.7038,0.9138,141.549,293.207,168.986,64.649,0.24251,0.11157,0.17707
348.0,350.0,13,0.6818,,0.0,1.0,0.9702,0.919,61.055,342.514,169.338,37.577,0.24251,0.11157,0.17707
348.0,350.0,15,0.6818,,0.0,1.0,0.5027,0.9584,156.316,89.284,349.215,64.67,0.24251,0.11157,0.17707
348.0,350.0,12,0.6818,,0.0,1.0,0.7906,0.957,108.547,305.33,169.475,58.259,0.24251,0.11157,0.17707
348.0,350.0,20,0.6818,,0.0,1.0,0.7105,0.9094,117.473,114.923,348.776,59.605,0.24251,0.11157,0.17707
348.0,350.0,11,0.6818,,0.0,1.0,0.8668,0.8907,73.48,316.649,169.051,43.781,0.24251,0.11157,0.17707
348.0,350.0,9,0.6818,,0.0,1.0,0.3595,0.9808,108.758,286.421,349.368,55.968,0.24251,0.11157,0.17707
349.0,351.0,4196,0.7508,,0.0,0.912,0.756,0.8183,21.232,203.494,349.495,33.051,0.24999,0.10544,0.15088
349.0,351.0,677,0.7508,,0.0,0.959,0.8803,0.8902,139.022,73.023,169.855,63.61,0.24999,0.10544,0.15088
349.0,351.0,46,0.7508,,0.0,1.0,0.9805,0.8837,93.066,344.22,169.931,51.621,0.24999,0.10544,0.15088
349.0,351.0,35,0.7508,,0.0,1.0,0.7757,0.8853,149.327,122.025,350.075,66.319,0.24999,0.10544,0.15088
349.0,351.0,12,0.7508,,0.0,1.0,0.8538,0.9333,130.446,133.319,350.191,64.412,0.24999,0.10544,0.15088
349.0,351.0,13,0.7508,,0.0,1.0,0.8263,0.9306,108.573,310.681,170.059,58.171,0.24999,0.10544,0.15088
349.0,351.0,9,0.7508,,0.0,1.0,0.5757,0.959,160.152,99.818,349.726,66.84,0.24999,0.10544,0.15088
349.0,351.0,8,0.7508,,0.0,1.0,0.9869,0.7241,174.629,172.283,350.013,69.03,0.24999,0.10544,0.15088
349.0,351.0,13,0.7508,,0.0,1.0,0.5559,0.9686,137.726,96.363,349.88,63.04,0.24999,0.10544,0.15088
349.0,351.0,26,0.7508,,0.0,1.0,0.9051,0.9246,87.205,34.618,169.784,50.291,0.24999,0.10544,0.15088
349.0,351.0,13,0.7508,,0.0,1.0,0.9508,0.9254,52.944,24.294,169.843,34.483,0.24999,0.10544,0.15088
349.0,351.0,11,0.7508,,0.0,1.0,0.573,0.9298,148.492,276.377,169.723,64.653,0.24999,0.10544,0.15088
349.0,351.0,10,0.7508,,0.0,1.0,0.8799,0.9278,164.857,320.097,170.199,69.521,0.24999,0.10544,0.15088
349.0,351.0,12,0.7508,,0.0,1.0,0.7843,0.912,59.129,55.709,169.647,38.122,0.24999,0.10544,0.15088
349.0,351.0,29,0.7508,,0.0,1.0,0.9839,0.7514,51.258,11.302,169.803,31.511,0.24999,0.10544,0.15088
349.0,351.0,9,0.7508,,0.0,1.0,0.9871,0.9246,59.368,350.81,170.082,37.016,0.24999,0.10544,0.15088
349.0,351.0,9,0.7508,,0.0,1.0,0.635,0.8824,41.058,79.01,169.242,31.991,0.24999,0.10544,0.15088
349.0,351.0,8,0.7508,,0.0,1.0,0.3649,0.9912,106.426,285.962,349.698,55.631,0.24999,0.10544,0.15088
349.0,351.0,9,0.7508,,0.0,1.0,0.4318,0.846,116.133,103.557,169.965,56.401,0.24999,0.10544,0.15088
349.0,351.0,8,0.7508,,0.0,1.0,0.1266,0.9835,159.3,140.537,170.068,58.292,0.24999,0.10544,0.15088
350.0,352.0,4352,0.8918,,0.0,0.904,0.7663,0.8175,19.447,204.045,350.601,31.993,0.14755,0.10904,0.16807
350.0,352.0,229,0.8918,,0.0,1.0,0.965,0.8716,137.524,38.434,170.744,65.274,0.14755,0.10904,0.16807
350.0,352.0,99,0.8918,,0.0,0.727,0.3218,0.9674,139.772,112.106,170.737,60.742,0.14755,0.10904,0.16807
350.0,352.0,55,0.8918,,0.0,1.0,0.5137,0.9574,66.237,89.077,170.942,43.938,0.14755,0.10904,0.16807
350.0,352.0,11,0.8918,,0.0,1.0,0.7858,0.9029,163.889,56.651,170.988,68.074,0.14755,0.10904,0.16807
350.0,352.0,28,0.8918,,0.0,1.0,0.972,0.9132,95.849,342.65,170.692,53.491,0.14755,0.10904,0.16807
350.0,352.0,12,0.8918,,0.0,1.0,0.7926,0.9121,105.312,54.794,171.038,56.32,0.14755,0.10904,0.16807
350.0,352.0,54,0.8918,,0.0,1.0,0.698,0.9357,125.119,67.858,170.85,61.69,0.14755,0.10904,0.16807
350.0,352.0,13,0.8918,,0.0,1.0,0.8626,0.9447,90.081,43.214,170.814,51.494,0.14755,0.10904,0.16807
350.0,352.0,33,0.8918,,0.0,1.0,0.9726,0.9064,164.381,16.787,170.814,69.772,0.14755,0.10904,0.16807
350.0,352.0,12,0.8918,,0.0,1.0,0.551,0.8557,33.803,89.043,170.89,31.089,0.14755,0.10904,0.16807
350.0,352.0,15,0.8918,BTU,0.6,0.4,0.9795,0.6558,51.109,344.227,171.769,30.456,0.14755,0.10904,0.16807
350.0,352.0,40,0.8918,,0.0,1.0,0.5975,0.8988,161.095,82.819,170.839,65.775,0.14755,0.10904,0.16807
350.0,352.0,15,0.8918,,0.0,1.0,0.991,0.7772,161.473,176.447,351.003,68.998,0.14755,0.10904,0.16807
350.0,352.0,10,0.8918,,0.0,1.0,0.9884,0.9499,59.139,351.775,170.699,36.858,0.14755,0.10904,0.16807
350.0,352.0,16,0.8918,,0.0,1.0,0.6796,0.8697,46.374,70.328,171.158,33.084,0.14755,0.10904,0.16807
350.0,352.0,10,0.8918,,0.0,1.0,0.529,0.9835,150.232,92.424,350.578,64.703,0.14755,0.10904,0.16807
350.0,352.0,8,0.8918,,0.0,1.0,0.9447,0.8806,112.053,334.019,170.459,58.641,0.14755,0.10904,0.16807
350.0,352.0,9,0.8918,,0.0,1.0,0.5384,0.9686,127.824,94.791,350.514,60.86,0.14755,0.10904,0.16807
350.0,352.0,10,0.8918,,0.0,1.0,0.5164,0.9437,47.6,89.228,170.652,37.263,0.14755,0.10904,0.16807
351.0,353.0,65,0.9152,,0.0,1.0,0.6026,0.9676,67.769,78.353,171.737,43.864,0.21155,0.08819,0.18877
351.0,353.0,5417,0.9152,,0.0,0.907,0.8009,0.8338,36.147,198.75,351.472,35.305,0.21155,0.08819,0.18877
351.0,353.0,10,0.9152,,0.0,1.0,0.9553,0.9063,82.551,23.449,172.028,47.496,0.21155,0.08819,0.18877
351.0,353.0,15,0.9152,,0.0,1.0,0.9905,0.9566,58.619,353.17,172.589,36.622,0.21155,0.08819,0.18877
352.0,354.0,5262,0.8019,,0.0,0.909,0.7937,0.8317,29.914,196.58,352.509,34.8,0.26725,0.08968,0.17811
352.0,354.0,50,0.8019,,0.0,0.58,0.9797,0.7111,51.718,344.745,172.527,31.01,0.26725,0.08968,0.17811
352.0,354.0,80,0.8019,,0.0,1.0,0.6126,0.95,67.975,78.307,173.285,43.836,0.26725,0.08968,0.17811
352.0,354.0,8,0.8019,,0.0,1.0,0.9927,0.9336,90.188,4.428,173.212,51.494,0.26725,0.08968,0.17811
352.0,354.0,15,0.8019,,0.0,1.0,0.644,0.9531,142.646,286.824,173.446,64.836,0.26725,0.08968,0.17811
352.0,354.0,11,0.8019,,0.0,1.0,0.2647,0.9785,128.306,301.444,353.259,58.447,0.26725,0.08968,0.17811
352.0,354.0,11,0.8019,,0.0,1.0,0.1184,0.9731,160.388,322.566,353.07,57.647,0.26725,0.08968,0.17811
353.0,355.0,5416,0.7514,,0.0,0.912,0.7894,0.8367,31.79,194.898,353.364,35.214,0.17983,0.09306,0.18877
353.0,355.0,26,0.7514,,0.0,1.0,0.2552,0.9568,136.064,302.787,353.843,59.129,0.17983,0.09306,0.18877
353.0,355.0,12,0.7514,,0.0,1.0,0.1424,0.9542,152.051,317.878,354.175,57.192,0.17983,0.09306,0.18877
353.0,355.0,13,0.7514,,0.0,1.0,0.6843,0.9827,84.936,67.71,174.031,49.86,0.17983,0.09306,0.18877
353.0,355.0,12,0.7514,,0.0,1.0,0.5944,0.9573,143.425,280.474,173.615,64.561,0.17983,0.09306,0.18877
353.0,355.0,14,0.7514,,0.0,1.0,0.465,0.9709,132.023,85.863,353.978,61.827,0.17983,0.09306,0.18877
353.0,355.0,8,0.7514,,0.0,1.0,0.7427,0.9776,148.708,299.381,174.474,67.147,0.17983,0.09306,0.18877
354.0,356.0,5343,0.7378,,0.0,0.904,0.789,0.8434,34.787,197.003,354.368,35.918,0.2211,0.0796,0.20082
354.0,356.0,25,0.7378,,0.0,1.0,0.5557,0.964,169.958,95.882,354.819,66.422,0.2211,0.0796,0.20082
354.0,356.0,13,0.7378,,0.0,1.0,0.4723,0.9856,137.767,89.159,354.924,62.841,0.2211,0.0796,0.20082
354.0,356.0,18,0.7378,,0.0,1.0,0.3002,0.9534,57.689,116.156,175.313,43.065,0.2211,0.0796,0.20082
355.0,357.0,4400,0.7586,,0.0,0.882,0.7588,0.8141,16.533,207.853,355.627,29.302,0.16304,0.0876,0.17752
355.0,357.0,575,0.7586,,0.0,1.0,0.8625,0.8967,137.851,63.794,176.047,63.883,0.16304,0.0876,0.17752
355.0,357.0,8,0.7586,,0.0,1.0,0.2366,0.9591,157.246,122.85,176.161,60.579,0.16304,0.0876,0.17752
355.0,357.0,70,0.7586,,0.0,1.0,0.4557,0.971,67.331,94.489,175.833,44.52,0.16304,0.0876,0.17752
355.0,357.0,8,0.7586,,0.0,1.0,0.6963,0.9186,127.451,291.769,175.731,61.761,0.16304,0.0876,0.17752
355.0,357.0,38,0.7586,DME,0.553,0.447,0.9878,0.9453,58.633,350.264,176.138,36.551,0.16304,0.0876,0.17752
355.0,357.0,8,0.7586,,0.0,1.0,0.9762,0.6651,51.68,342.703,175.67,30.971,0.16304,0.0876,0.17752
355.0,357.0,21,0.7586,,0.0,1.0,0.9589,0.8986,90.525,336.841,175.916,51.342,0.16304,0.0876,0.17752
355.0,357.0,27,0.7586,,0.0,1.0,0.449,0.9751,142.212,83.585,355.816,62.98,0.16304,0.0876,0.17752
355.0,357.0,23,0.7586,,0.0,1.0,0.6879,0.9619,142.402,291.759,175.726,64.694,0.16304,0.0876,0.17752
355.0,357.0,15,0.7586,,0.0,1.0,0.7028,0.9769,111.339,114.496,356.186,58.596,0.16304,0.0876,0.17752
355.0,357.0,8,0.7586,,0.0,1.0,0.5686,0.9238,167.135,275.914,176.242,65.981,0.16304,0.0876,0.17752
355.0,357.0,8,0.7586,,0.0,1.0,0.7507,0.8941,139.244,118.416,355.925,64.286,0.16304,0.0876,0.17752
355.0,357.0,12,0.7586,,0.0,1.0,0.8668,0.8654,46.869,43.516,175.721,31.986,0.16304,0.0876,0.17752
355.0,357.0,17,0.7586,,0.0,1.0,0.7223,0.8585,61.847,66.417,175.88,39.722,0.16304,0.0876,0.17752
356.0,358.0,4400,0.6611,,0.0,0.872,0.7623,0.8057,15.747,208.746,356.923,28.787,0.18543,0.08171,0.15419
356.0,358.0,407,0.6611,,0.0,1.0,0.8937,0.8844,137.067,57.219,176.991,64.551,0.18543,0.08171,0.15419
356.0,358.0,21,0.6611,,0.0,1.0,0.9488,0.8854,112.613,333.666,177.106,59.081,0.18543,0.08171,0.15419
356.0,358.0,24,0.6611,,0.0,1.0,0.7036,0.9885,110.82,114.014,357.164,58.363,0.18543,0.08171,0.15419
356.0,358.0,19,0.6611,,0.0,1.0,0.4752,0.9635,118.035,95.169,176.77,58.099,0.18543,0.08171,0.15419
356.0,358.0,21,0.6611,,0.0,1.0,0.783,0.8768,176.565,75.155,178.399,67.853,0.18543,0.08171,0.15419
356.0,358.0,9,0.6611,,0.0,1.0,0.9512,0.8741,175.518,27.704,177.408,70.462,0.18543,0.08171,0.15419
356.0,358.0,10,0.6611,,0.0,1.0,0.9249,0.905,104.004,147.995,356.818,55.504,0.18543,0.08171,0.15419
356.0,358.0,9,0.6611,,0.0,1.0,0.7338,0.8939,152.551,117.38,357.632,66.614,0.18543,0.08171,0.15419
356.0,358.0,8,0.6611,,0.0,1.0,0.8429,0.8212,117.679,131.967,357.345,59.023,0.18543,0.08171,0.15419
356.0,358.0,32,0.6611,,0.0,1.0,0.3337,0.9429,132.138,112.043,176.73,58.704,0.18543,0.08171,0.15419
356.0,358.0,10,0.6611,,0.0,1.0,0.2763,0.9809,151.977,297.05,357.104,61.709,0.18543,0.08171,0.15419
356.0,358.0,8,0.6611,,0.0,1.0,0.3367,0.9945,159.88,108.439,176.872,63.973,0.18543,0.08171,0.15419
356.0,358.0,9,0.6611,,0.0,1.0,0.2451,0.9816,151.268,122.018,177.1,60.583,0.18543,0.08171,0.15419
356.0,358.0,8,0.6611,,0.0,1.0,0.4446,0.9823,139.319,83.248,356.961,62.277,0.18543,0.08171,0.15419
356.0,358.0,33,0.6611,,0.0,1.0,0.4743,0.99,68.702,92.488,177.101,45.114,0.18543,0.08171,0.15419
356.0,358.0,39,0.6611,DME,0.667,0.333,0.9896,0.9556,58.81,351.36,177.403,36.761,0.18543,0.08171,0.15419
356.0,358.0,16,0.6611,,0.0,1.0,0.6802,0.9593,142.376,290.71,176.757,64.523,0.18543,0.08171,0.15419
357.0,359.0,4998,0.5297,,0.0,0.861,0.7853,0.8131,19.979,204.256,357.565,30.628,0.20325,0.07684,0.17103
357.0,359.0,23,0.5297,,0.0,1.0,0.7036,0.956,110.94,113.081,358.057,58.09,0.20325,0.07684,0.17103
357.0,359.0,9,0.5297,,0.0,1.0,0.9832,0.778,169.745,346.602,178.262,69.191,0.20325,0.07684,0.17103
357.0,359.0,50,0.5297,DME,0.58,0.42,0.9909,0.953,59.021,351.642,177.941,36.947,0.20325,0.07684,0.17103
357.0,359.0,16,0.5297,,0.0,1.0,0.2533,0.9743,155.057,120.501,178.175,61.154,0.20325,0.07684,0.17103
357.0,359.0,12,0.5297,,0.0,1.0,0.2878,0.9586,128.055,119.305,177.795,57.955,0.20325,0.07684,0.17103
357.0,359.0,18,0.5297,,0.0,1.0,0.4789,0.9803,67.234,92.489,177.711,44.661,0.20325,0.07684,0.17103
357.0,359.0,8,0.5297,,0.0,1.0,0.0345,0.977,15.239,163.141,177.956,40.415,0.20325,0.07684,0.17103
357.0,359.0,23,0.5297,,0.0,1.0,0.7338,0.9375,149.444,116.752,358.174,66.617,0.20325,0.07684,0.17103
357.0,359.0,8,0.5297,,0.0,1.0,0.3283,0.9497,107.185,291.427,358.106,54.997,0.20325,0.07684,0.17103
357.0,359.0,11,0.5297,,0.0,1.0,0.4489,0.9555,88.953,278.456,358.071,50.141,0.20325,0.07684,0.17103
357.0,359.0,8,0.5297,,0.0,1.0,0.482,0.988,129.86,87.923,358.149,60.835,0.20325,0.07684,0.17103
357.0,359.0,8,0.5297,,0.0,1.0,0.5862,0.963,143.838,278.937,177.776,64.627,0.20325,0.07684,0.17103
358.0,360.0,5427,0.484,,0.0,0.875,0.7707,0.8268,25.289,201.93,358.375,33.794,0.19032,0.1044,0.19564
358.0,360.0,44,0.484,,0.0,1.0,0.7452,0.9246,151.435,297.945,179.196,65.847,0.19032,0.1044,0.19564
358.0,360.0,9,0.484,,0.0,1.0,0.7019,0.9101,72.733,111.967,358.603,44.458,0.19032,0.1044,0.19564
358.0,360.0,46,0.484,DME,0.826,0.174,0.9917,0.9619,58.546,352.63,179.171,36.488,0.19032,0.1044,0.19564
358.0,360.0,25,0.484,,0.0,1.0,0.4447,0.9715,128.662,82.925,359.063,59.813,0.19032,0.1044,0.19564
358.0,360.0,9,0.484,,0.0,1.0,0.5668,0.9573,147.6,276.143,179.165,64.498,0.19032,0.1044,0.19564
358.0,360.0,43,0.484,,0.0,1.0,0.4832,0.9693,68.008,93.419,179.115,44.884,0.19032,0.1044,0.19564
358.0,360.0,8,0.484,,0.0,1.0,0.3866,0.9589,60.563,75.988,358.183,42.161,0.19032,0.1044,0.19564
358.0,360.0,8,0.484,,0.0,1.0,0.2709,0.973,163.981,62.728,359.223,61.744,0.19032,0.1044,0.19564
358.0,360.0,12,0.484,,0.0,1.0,0.8049,0.9437,59.471,52.735,178.891,37.968,0.19032,0.1044,0.19564
359.0,361.0,4314,0.5081,,0.0,0.861,0.7346,0.8146,15.732,207.525,180.112,29.464,0.22542,0.08145,0.16332
359.0,361.0,628,0.5081,,0.0,1.0,0.8812,0.8965,134.792,57.829,179.941,63.677,0.22542,0.08145,0.16332
359.0,361.0,65,0.5081,,0.0,1.0,0.7475,0.8968,144.1,298.573,179.898,64.978,0.22542,0.08145,0.16332
359.0,361.0,83,0.5081,DME,0.783,0.217,0.9917,0.9585,58.144,352.151,180.18,36.25,0.22542,0.08145,0.16332
359.0,361.0,54,0.5081,,0.0,1.0,0.4551,0.9718,67.394,95.68,179.858,44.808,0.22542,0.08145,0.16332
